Z  N   AME2020   Prediction   Difference
035 062 -35.519    -35.715      0.196
035 063 -29.201    -29.233      0.032
035 064 -25.384    -25.647      0.263
035 065 -18.867    -18.714     -0.153
035 066 -14.463    -14.365     -0.098
035 067  -7.571     -7.686      0.115
035 068  -2.853     -3.018      0.165
035 069   3.936      4.201     -0.265
035 070   9.364      9.666     -0.302
035 071  17.083     17.062      0.021
035 072  22.386     22.449     -0.063
035 073  30.032     30.335     -0.304
035 074  36.023     36.363     -0.341
035 075  43.669     43.507      0.162
035 076  49.799     49.787      0.011
036 030  -9.960    -10.087      0.127
036 031 -16.973    -17.393      0.420
036 032 -26.778    -26.921      0.143
036 033 -33.081    -33.190      0.109
036 034 -42.023    -42.078      0.055
036 035 -46.627    -46.669      0.043
036 036 -54.632    -54.197     -0.435
036 037 -57.525    -57.416     -0.109
036 038 -63.247    -63.410      0.163
036 039 -64.877    -64.886      0.009
036 040 -69.585    -69.542     -0.043
036 041 -70.193    -70.165     -0.028
036 042 -74.703    -74.878      0.176
036 043 -74.789    -74.924      0.135
036 044 -78.486    -78.748      0.263
036 045 -78.095    -78.416      0.321
036 046 -81.293    -81.334      0.041
036 047 -80.022    -80.069      0.048
036 048 -82.484    -82.394     -0.090
036 049 -81.293    -81.395      0.101
036 050 -82.775    -82.958      0.183
036 051 -80.288    -80.223     -0.065
036 052 -79.414    -79.310     -0.104
036 053 -75.717    -75.711     -0.006
036 054 -74.412    -74.470      0.058
036 055 -70.111    -70.350      0.239
036 056 -68.302    -68.388      0.086
036 057 -63.580    -63.543     -0.037
036 058 -61.195    -61.196      0.001
036 059 -56.010    -56.038      0.027
036 060 -53.510    -53.519      0.009
036 061 -48.099    -47.995     -0.104
036 062 -45.064    -44.626     -0.438
036 063 -39.089    -38.969     -0.119
036 064 -35.738    -35.473     -0.265
036 065 -29.475    -29.124     -0.351
036 066 -25.558    -25.224     -0.334
036 067 -18.916    -18.510     -0.406
036 068 -14.746    -14.684     -0.063
036 069  -7.700     -7.513     -0.187
036 070  -3.189     -3.142     -0.047
036 071   4.134      4.383     -0.249
036 072   8.974      9.244     -0.270
036 073  16.064     16.463     -0.399
036 074  21.610     21.804     -0.194
036 075  29.182     29.230     -0.048
036 076  34.923     35.002     -0.079
036 077  42.663     42.991     -0.329
036 078  48.292     48.565     -0.273
037 037 -51.076    -50.820     -0.256
037 038 -57.853    -57.882      0.028
037 039 -60.101    -60.237      0.135
037 040 -65.374    -65.442      0.068
037 041 -66.495    -66.757      0.262
037 042 -71.324    -71.223     -0.100
037 043 -71.986    -72.087      0.101
037 044 -76.142    -76.086     -0.055
037 045 -76.483    -76.448     -0.035
037 046 -80.026    -79.960     -0.066
037 047 -79.906    -79.737     -0.170
037 048 -82.599    -82.626      0.027
037 049 -81.946    -82.028      0.082
037 050 -83.670    -83.761      0.092
037 051 -81.791    -81.765     -0.026
037 052 -81.255    -81.361      0.106
037 053 -78.031    -78.278      0.247
037 054 -77.207    -77.404      0.197
037 055 -73.475    -73.439     -0.037
037 056 -72.015    -71.986     -0.028
037 057 -67.737    -67.650     -0.087
037 058 -65.871    -65.782     -0.089
037 059 -60.673    -60.901      0.228
037 060 -59.004    -58.878     -0.126
037 061 -54.088    -53.692     -0.396
037 062 -51.363    -51.499      0.136
037 063 -46.004    -46.208      0.204
037 064 -42.928    -43.191      0.262
037 065 -36.856    -37.026      0.170
037 066 -33.685    -33.381     -0.304
037 067 -27.456    -27.256     -0.200
037 068 -23.726    -23.866      0.140
037 069 -17.104    -17.129      0.025
037 070 -12.929    -12.862     -0.066
037 071  -6.066     -6.118      0.052
037 072  -1.653     -1.926      0.273
037 073   5.595      5.500      0.095
037 074  10.130     10.227     -0.097
037 075  17.526     17.622     -0.096
037 076  22.604     22.675     -0.071
037 077  29.947     30.111     -0.164
037 078  35.193     35.171      0.022
037 079  42.850     42.643      0.207
037 080  48.261     48.452     -0.191
037 081  55.806     55.788      0.019
037 082  61.538     61.947     -0.409
038 033 -16.361    -16.221     -0.141
038 034 -26.320    -26.205     -0.115
038 035 -32.130    -32.172      0.041
038 036 -41.731    -41.856      0.125
038 037 -46.596    -46.631      0.035
038 038 -54.556    -54.539     -0.017
038 039 -57.720    -57.669     -0.052
038 040 -63.821    -63.845      0.024
038 041 -65.215    -65.647      0.432
038 042 -70.611    -70.505     -0.106
038 043 -71.528    -71.495     -0.033
038 044 -76.273    -76.048     -0.225
038 045 -76.748    -76.571     -0.176
038 046 -81.073    -80.943     -0.129
038 047 -81.380    -81.271     -0.108
038 048 -84.581    -84.688      0.106
038 049 -84.521    -84.839      0.318
038 050 -86.975    -87.100      0.125
038 051 -85.297    -85.255     -0.041
038 052 -85.378    -85.314     -0.063
038 053 -82.448    -82.484      0.036
038 054 -82.190    -82.072     -0.119
038 055 -78.754    -78.641     -0.113
038 056 -77.687    -77.657     -0.030
038 057 -73.778    -73.623     -0.156
038 058 -72.320    -72.176     -0.144
038 059 -67.941    -68.064      0.123
038 060 -66.228    -66.073     -0.155
038 061 -61.612    -61.571     -0.041
038 062 -59.460    -59.363     -0.098
038 063 -54.477    -54.469     -0.008
038 064 -51.808    -51.856      0.048
038 065 -46.336    -46.465      0.128
038 066 -43.335    -43.268     -0.068
038 067 -37.507    -37.382     -0.124
038 068 -34.153    -33.868     -0.286
038 069 -27.824    -27.697     -0.127
038 070 -24.174    -24.071     -0.103
038 071 -17.507    -17.441     -0.066
038 072 -13.700    -13.590     -0.109
038 073  -6.862     -6.654     -0.208
038 074  -2.568     -2.658      0.090
038 075   4.540      4.750     -0.210
038 076   9.146      9.266     -0.120
038 077  16.321     16.554     -0.233
038 078  21.202     21.520     -0.318
038 079  28.632     28.637     -0.005
038 080  33.329     33.213      0.116
038 081  40.715     40.963     -0.248
038 082  46.367     46.590     -0.223
039 039 -51.223    -51.364      0.141
039 040 -58.116    -58.315      0.199
039 041 -60.375    -60.465      0.090
039 042 -66.195    -66.292      0.096
039 043 -67.798    -67.837      0.039
039 044 -72.845    -73.053      0.209
039 045 -74.228    -74.253      0.025
039 046 -78.492    -78.551      0.059
039 047 -79.499    -79.601      0.102
039 048 -82.926    -83.064      0.139
039 049 -83.755    -84.057      0.302
039 050 -86.792    -86.601     -0.191
039 051 -85.294    -85.219     -0.075
039 052 -85.673    -85.524     -0.149
039 053 -83.238    -83.318      0.080
039 054 -83.584    -83.459     -0.124
039 055 -80.452    -80.528      0.076
039 056 -80.050    -79.937     -0.113
039 057 -76.539    -76.416     -0.123
039 058 -75.586    -75.391     -0.195
039 059 -71.701    -71.550     -0.150
039 060 -70.399    -70.379     -0.019
039 061 -66.240    -66.118     -0.122
039 062 -64.489    -64.449     -0.040
039 063 -60.010    -59.865     -0.145
039 064 -57.846    -57.769     -0.078
039 065 -53.085    -52.932     -0.153
039 066 -50.284    -50.128     -0.155
039 067 -45.037    -44.875     -0.162
039 068 -42.031    -42.113      0.081
039 069 -36.187    -36.076     -0.111
039 070 -32.913    -32.847     -0.066
039 071 -26.811    -26.688     -0.123
039 072 -23.287    -23.140     -0.147
039 073 -16.838    -16.774     -0.064
039 074 -12.695    -12.789      0.094
039 075  -5.942     -5.864     -0.078
039 076  -1.704     -1.604     -0.100
039 077   5.219      5.596     -0.378
039 078   9.541      9.575     -0.034
039 079  16.503     16.979     -0.476
039 080  20.819     21.121     -0.302
039 081  27.567     27.682     -0.115
039 082  32.864     32.828      0.037
039 083  40.762     41.126     -0.363
039 084  47.627     47.936     -0.309
040 035 -15.295    -15.390      0.094
040 036 -25.744    -25.827      0.083
040 037 -31.886    -31.987      0.101
040 038 -41.288    -41.555      0.267
040 039 -46.488    -46.387     -0.101
040 040 -54.345    -54.359      0.014
040 041 -57.541    -57.654      0.112
040 042 -64.172    -63.995     -0.177
040 043 -66.039    -65.965     -0.073
040 044 -71.607    -71.915      0.308
040 045 -72.722    -73.158      0.436
040 046 -78.074    -78.040     -0.034
040 047 -78.764    -79.437      0.673
040 048 -83.680    -83.895      0.215
040 049 -84.720    -85.120      0.400
040 050 -88.452    -88.472      0.020
040 051 -87.375    -87.269     -0.106
040 052 -88.331    -88.198     -0.133
040 053 -86.141    -86.164      0.022
040 054 -86.902    -86.898     -0.004
040 055 -84.361    -84.081     -0.279
040 056 -84.194    -84.095     -0.098
040 057 -81.181    -81.046     -0.135
040 058 -80.633    -80.639      0.006
040 059 -77.074    -77.307      0.233
040 060 -76.285    -76.350      0.065
040 061 -72.466    -72.399     -0.067
040 062 -71.161    -70.886     -0.275
040 063 -66.805    -66.741     -0.064
040 064 -65.214    -64.794     -0.420
040 065 -60.441    -60.497      0.056
040 066 -58.398    -58.420      0.022
040 067 -53.458    -53.269     -0.190
040 068 -50.882    -50.698     -0.183
040 069 -45.299    -45.240     -0.059
040 070 -42.496    -42.333     -0.164
040 071 -36.753    -36.687     -0.066
040 072 -33.422    -33.455      0.033
040 073 -27.257    -27.315      0.058
040 074 -23.725    -23.850      0.125
040 075 -17.399    -17.444      0.045
040 076 -13.380    -13.468      0.088
040 077  -6.843     -6.749     -0.094
040 078  -2.751     -2.476     -0.276
040 079   4.056      4.145     -0.089
040 080   7.938      8.122     -0.184
040 081  14.473     14.504     -0.031
040 082  19.486     19.488     -0.002
040 083  27.102     27.263     -0.161
040 084  33.704     33.935     -0.231
041 041 -50.472    -50.804      0.332
041 042 -57.827    -58.039      0.212
041 043 -61.057    -60.831     -0.226
041 044 -67.227    -67.193     -0.034
041 045 -68.810    -69.192      0.382
041 046 -74.731    -74.595     -0.137
041 047 -76.415    -76.305     -0.110
041 048 -80.997    -81.217      0.220
041 049 -82.302    -82.861      0.559
041 050 -86.577    -86.591      0.014
041 051 -86.196    -85.892     -0.304
041 052 -87.360    -87.111     -0.249
041 053 -85.663    -85.658     -0.006
041 054 -86.676    -86.651     -0.025
041 055 -84.580    -84.683      0.103
041 056 -85.001    -84.940     -0.061
041 057 -82.412    -82.466      0.054
041 058 -82.180    -82.262      0.082
041 059 -79.220    -79.289      0.069
041 060 -78.778    -78.844      0.065
041 061 -75.522    -75.604      0.083
041 062 -74.589    -74.700      0.111
041 063 -70.774    -71.091      0.318
041 064 -69.504    -69.514      0.010
041 065 -65.330    -65.435      0.104
041 066 -63.672    -63.692      0.020
041 067 -59.201    -59.284      0.083
041 068 -56.935    -57.029      0.094
041 069 -51.944    -51.914     -0.031
041 070 -49.406    -49.481      0.075
041 071 -43.994    -43.729     -0.266
041 072 -41.019    -40.960     -0.058
041 073 -35.173    -34.983     -0.190
041 074 -31.840    -31.957      0.117
041 075 -25.791    -26.049      0.258
041 076 -22.109    -22.515      0.406
041 077 -16.511    -16.533      0.022
041 078 -12.623    -12.447     -0.176
041 079  -6.371     -6.514      0.143
041 080  -2.506     -2.648      0.142
041 081   3.498      3.771     -0.274
041 082   7.742      7.493      0.249
041 083  15.633     15.688     -0.055
041 084  21.972     21.914      0.057
041 085  29.829     30.233     -0.404
041 086  36.333     36.202      0.131
042 036  -7.774     -7.761     -0.013
042 037 -14.905    -15.131      0.225
042 038 -25.329    -25.290     -0.039
042 039 -31.596    -31.625      0.028
042 040 -40.831    -40.937      0.106
042 041 -46.065    -46.156      0.090
042 042 -54.140    -54.409      0.269
042 043 -57.404    -58.052      0.648
042 044 -64.830    -64.700     -0.130
042 045 -67.138    -67.043     -0.095
042 046 -73.107    -73.223      0.116
042 047 -74.565    -74.929      0.364
042 048 -80.277    -80.626      0.349
042 049 -82.281    -82.565      0.284
042 050 -86.920    -86.653     -0.266
042 051 -86.661    -86.446     -0.215
042 052 -88.433    -88.276     -0.156
042 053 -87.170    -87.310      0.140
042 054 -88.819    -88.633     -0.185
042 055 -87.213    -87.151     -0.062
042 056 -87.962    -88.071      0.109
042 057 -85.959    -86.047      0.089
042 058 -86.165    -86.329      0.164
042 059 -83.515    -83.593      0.078
042 060 -83.472    -83.511      0.038
042 061 -80.475    -80.498      0.023
042 062 -79.958    -80.128      0.171
042 063 -76.522    -76.597      0.075
042 064 -75.706    -75.729      0.023
042 065 -71.829    -71.995      0.166
042 066 -70.509    -70.458     -0.051
042 067 -66.473    -66.565      0.092
042 068 -64.649    -64.677      0.027
042 069 -59.932    -60.117      0.184
042 070 -57.960    -58.109      0.150
042 071 -52.925    -52.920     -0.005
042 072 -50.467    -50.417     -0.049
042 073 -44.989    -45.028      0.039
042 074 -42.142    -41.997     -0.146
042 075 -36.519    -36.578      0.059
042 076 -33.122    -33.187      0.065
042 077 -27.605    -27.748      0.143
042 078 -24.167    -24.114     -0.054
042 079 -18.123    -18.274      0.151
042 080 -14.811    -14.571     -0.240
042 081  -8.993     -8.849     -0.144
042 082  -5.224     -5.121     -0.103
042 083   2.520      2.626     -0.106
042 084   8.506      8.624     -0.119
042 085  16.402     16.420     -0.018
042 086  22.645     22.797     -0.152
043 043 -51.443    -51.338     -0.104
043 044 -58.481    -58.669      0.189
043 045 -61.727    -61.855      0.129
043 046 -68.512    -68.359     -0.153
043 047 -70.446    -70.875      0.429
043 048 -76.127    -76.345      0.218
043 049 -79.017    -78.917     -0.100
043 050 -83.593    -83.497     -0.097
043 051 -84.205    -84.218      0.013
043 052 -86.051    -86.156      0.104
043 053 -85.538    -85.503     -0.035
043 054 -87.718    -87.460     -0.258
043 055 -86.365    -86.368      0.003
043 056 -87.920    -87.651     -0.269
043 057 -86.123    -86.122     -0.001
043 058 -86.777    -86.886      0.108
043 059 -84.545    -84.693      0.148
043 060 -84.564    -84.949      0.385
043 061 -82.165    -82.379      0.215
043 062 -81.883    -81.873     -0.010
043 063 -78.760    -79.034      0.274
043 064 -78.316    -78.384      0.068
043 065 -75.434    -75.456      0.022
043 066 -74.053    -74.318      0.265
043 067 -70.436    -70.557      0.121
043 068 -69.012    -68.919     -0.093
043 069 -64.779    -64.735     -0.044
043 070 -63.053    -62.867     -0.187
043 071 -58.371    -58.344     -0.027
043 072 -56.234    -56.248      0.015
043 073 -51.385    -51.410      0.025
043 074 -48.712    -49.067      0.355
043 075 -43.859    -43.748     -0.110
043 076 -41.102    -41.187      0.086
043 077 -36.082    -35.944     -0.139
043 078 -32.920    -32.653     -0.266
043 079 -27.367    -27.050     -0.317
043 080 -23.978    -23.665     -0.314
043 081 -18.884    -18.654     -0.230
043 082 -15.034    -15.269      0.236
043 083  -7.984     -7.709     -0.275
043 084  -2.046     -2.127      0.081
043 085   5.631      5.843     -0.212
043 086  11.566     11.714     -0.148
043 087  19.547     19.883     -0.336
043 088  25.660     25.946     -0.287
043 089  33.786     34.093     -0.307
043 090  40.353     40.639     -0.286
044 039 -14.527    -14.577      0.050
044 040 -24.566    -24.516     -0.050
044 041 -30.687    -31.104      0.417
044 042 -40.614    -40.621      0.006
044 043 -46.349    -46.318     -0.030
044 044 -54.602    -54.831      0.229
044 045 -58.629    -58.689      0.060
044 046 -65.782    -65.703     -0.079
044 047 -68.252    -68.522      0.270
044 048 -74.816    -74.740     -0.076
044 049 -77.408    -77.477      0.069
044 050 -82.844    -82.707     -0.137
044 051 -83.446    -83.659      0.212
