# Z  N   AME2020   Prediction   Difference
037 039 -60.479    -71.789     11.310
037 040 -64.830    -70.913      6.083
037 041 -66.935    -71.844      4.909
037 042 -70.803    -71.350      0.547
037 043 -72.175    -72.160     -0.015
037 044 -75.457    -72.727     -2.730
037 045 -76.188    -72.894     -3.294
037 046 -79.071    -74.650     -4.421
037 047 -79.759    -73.496     -6.263
037 048 -82.167    -76.450     -5.717
037 049 -82.747    -73.933     -8.814
037 050 -84.598    -78.452     -6.146
037 051 -82.609    -74.075     -8.534
037 052 -81.712    -76.678     -5.034
037 053 -79.366    -73.249     -6.117
037 054 -77.745    -73.952     -3.793
037 055 -74.772    -71.631     -3.141
037 056 -72.620    -70.710     -1.910
037 057 -68.563    -68.712      0.149
037 058 -65.890    -67.050      1.160
037 059 -61.354    -64.784      3.430
037 060 -58.519    -63.540      5.021
037 061 -54.369    -60.521      6.152
037 062 -51.121    -60.542      9.421
037 063 -46.266    -55.969      9.703
037 064 -42.567    -57.782     15.215
037 065 -37.252    -52.668     15.416
038 037 -46.619    -69.904     23.285
038 038 -54.248    -71.913     17.665
038 039 -57.803    -73.443     15.640
038 040 -63.174    -74.292     11.118
038 041 -65.480    -74.213      8.733
038 042 -70.311    -75.574      5.263
038 043 -71.528    -75.187      3.659
038 044 -76.010    -76.943      0.933
038 045 -76.798    -76.981      0.183
038 046 -80.650    -78.466     -2.184
038 047 -81.103    -78.680     -2.423
038 048 -84.523    -80.134     -4.389
038 049 -84.880    -80.169     -4.711
038 050 -87.922    -81.762     -6.160
038 051 -86.209    -80.457     -5.752
038 052 -85.951    -81.255     -4.696
038 053 -83.652    -79.245     -4.407
038 054 -82.867    -79.464     -3.403
038 055 -80.086    -77.056     -3.030
038 056 -78.846    -77.422     -1.424
038 057 -75.117    -74.605     -0.512
038 058 -72.918    -75.149      2.231
038 059 -68.581    -71.765      3.184
038 060 -66.422    -72.071      5.649
038 061 -62.519    -68.217      5.698
038 062 -59.818    -68.830      9.012
038 063 -55.325    -65.616     10.291
038 064 -52.159    -66.244     14.085
039 040 -57.803    -72.943     15.140
039 041 -61.148    -74.977     13.829
039 042 -65.713    -73.717      8.004
039 043 -68.064    -75.026      6.962
039 044 -72.206    -75.309      3.103
039 045 -73.894    -75.232      1.338
039 046 -77.842    -77.045     -0.797
039 047 -79.283    -76.125     -3.158
039 048 -83.018    -78.985     -4.033
039 049 -84.299    -76.853     -7.446
039 050 -87.711    -81.423     -6.288
039 051 -86.497    -77.692     -8.805
039 052 -86.351    -80.695     -5.656
039 053 -84.816    -78.296     -6.520
039 054 -84.227    -79.846     -4.381
039 055 -82.351    -78.379     -3.972
039 056 -81.208    -78.111     -3.097
039 057 -78.330    -77.361     -0.969
039 058 -76.115    -74.861     -1.254
039 059 -72.289    -74.853      2.564
039 060 -70.644    -71.642      0.998
039 061 -67.321    -71.335      4.014
039 062 -65.055    -69.233      4.178
039 063 -61.173    -67.736      6.563
039 064 -58.457    -67.121      8.664
040 041 -57.524    -73.855     16.331
040 042 -63.614    -75.276     11.662
040 043 -65.912    -75.204      9.292
040 044 -71.422    -76.705      5.283
040 045 -73.175    -77.190      4.015
040 046 -77.969    -78.447      0.478
040 047 -79.347    -79.112     -0.235
040 048 -83.629    -80.454     -3.175
