Z  N   AME2020   Prediction   Difference
061 119  41.037     40.721      0.316
061 120  45.849     45.989     -0.140
061 121  52.013     51.819      0.194
061 122  56.926     57.424     -0.497
061 123  63.653     63.808     -0.155
061 124  68.304     69.485     -1.180
061 125  74.141     75.917     -1.776
061 126  79.328     81.553     -2.225
062 064 -30.598    -33.374      2.776
062 065 -34.667    -38.385      3.718
062 066 -40.498    -43.079      2.581
062 067 -43.691    -45.031      1.340
062 068 -48.867    -47.501     -1.366
062 069 -51.304    -49.991     -1.313
062 070 -56.094    -52.821     -3.273
062 071 -58.181    -55.452     -2.729
062 072 -62.089    -58.633     -3.456
062 073 -63.589    -61.469     -2.120
062 074 -67.429    -64.978     -2.451
062 075 -68.521    -68.033     -0.487
062 076 -71.947    -71.808     -0.139
062 077 -72.924    -73.752      0.828
062 078 -75.532    -77.378      1.846
062 079 -76.001    -77.787      1.786
062 080 -78.460    -80.318      1.858
062 081 -79.656    -79.366     -0.290
062 082 -81.920    -80.714     -1.207
062 083 -80.055    -79.254     -0.801
062 084 -80.528    -79.812     -0.717
062 085 -78.471    -78.503      0.032
062 086 -78.814    -79.564      0.750
062 087 -76.828    -77.674      0.846
062 088 -77.191    -78.862      1.671
062 089 -75.150    -76.217      1.066
062 090 -75.058    -76.476      1.418
062 091 -72.957    -72.927     -0.030
062 092 -72.425    -71.611     -0.814
062 093 -70.233    -69.329     -0.905
062 094 -69.139    -68.332     -0.807
062 095 -66.298    -66.625      0.328
062 096 -65.012    -64.560     -0.452
062 097 -61.919    -61.498     -0.421
062 098 -60.091    -59.667     -0.424
062 099 -56.747    -56.606     -0.141
062 100 -54.355    -54.721      0.366
062 101 -50.428    -50.746      0.319
062 102 -47.926    -47.957      0.031
062 103 -43.787    -43.226     -0.561
062 104 -40.601    -40.324     -0.278
062 105 -35.786    -35.575     -0.211
062 106 -32.675    -32.729      0.054
062 107 -27.625    -27.857      0.232
062 108 -23.838    -25.351      1.514
062 109 -18.704    -19.324      0.620
062 110 -14.573    -15.051      0.479
062 111  -9.255     -8.597     -0.658
062 112  -4.912     -3.926     -0.986
062 113   0.577      1.369     -0.791
062 114   5.070      5.536     -0.466
062 115  10.818     10.779      0.040
062 116  15.369     14.998      0.371
062 117  21.160     20.737      0.423
062 118  26.191     26.030      0.161
062 119  32.533     31.392      1.141
062 120  36.549     35.917      0.633
062 121  42.821     42.250      0.571
062 122  47.466     46.919      0.547
062 123  53.820     53.282      0.537
062 124  58.475     58.405      0.070
062 125  64.349     64.610     -0.261
062 126  69.409     70.064     -0.655
062 127  77.276     77.195      0.081
062 128  84.059     83.864      0.195
063 071 -51.140    -52.056      0.916
063 072 -55.345    -55.117     -0.227
063 073 -57.061    -57.172      0.111
063 074 -61.089    -60.159     -0.930
063 075 -62.645    -62.067     -0.579
063 076 -66.070    -65.169     -0.901
063 077 -67.559    -67.269     -0.291
063 078 -70.340    -70.211     -0.129
063 079 -70.963    -71.320      0.357
063 080 -74.036    -74.077      0.041
063 081 -75.662    -74.312     -1.350
063 082 -78.347    -78.128     -0.219
063 083 -76.658    -76.362     -0.296
063 084 -77.383    -77.602      0.219
063 085 -75.367    -75.417      0.050
063 086 -76.296    -76.230     -0.065
063 087 -74.744    -74.165     -0.579
063 088 -75.301    -75.000     -0.301
063 089 -73.711    -74.130      0.419
063 090 -73.818    -74.061      0.243
063 091 -72.086    -71.926     -0.160
063 092 -71.994    -70.787     -1.208
063 093 -70.032    -68.557     -1.474
063 094 -69.269    -67.580     -1.688
063 095 -66.806    -65.821     -0.985
063 096 -65.755    -65.305     -0.450
063 097 -62.978    -63.865      0.888
063 098 -61.419    -62.296      0.877
063 099 -58.348    -58.331     -0.017
063 100 -56.292    -56.142     -0.150
063 101 -52.581    -52.649      0.068
063 102 -50.445    -50.154     -0.291
063 103 -46.577    -45.838     -0.738
063 104 -43.826    -42.906     -0.920
063 105 -39.350    -38.556     -0.794
063 106 -36.493    -35.735     -0.758
063 107 -31.726    -31.281     -0.444
063 108 -28.114    -28.362      0.248
063 109 -23.344    -23.755      0.410
063 110 -19.440    -20.173      0.734
063 111 -13.932    -14.410      0.477
063 112 -10.012     -9.526     -0.486
063 113  -4.873     -4.369     -0.505
063 114  -0.689     -0.185     -0.504
063 115   5.046      4.689      0.357
063 116   9.484      8.993      0.491
063 117  14.729     13.977      0.751
063 118  19.613     18.461      1.151
063 119  25.589     24.968      0.620
063 120  29.776     31.318     -1.542
063 121  35.695     34.798      0.897
063 122  40.279     39.457      0.822
063 123  46.629     45.210      1.419
063 124  50.818     50.555      0.263
063 125  56.478     56.630     -0.152
063 126  61.363     61.931     -0.568
063 127  68.962     69.176     -0.214
063 128  75.458     75.670     -0.212
064 067 -28.539    -35.673      7.134
064 068 -34.558    -37.517      2.959
064 069 -37.725    -40.008      2.283
064 070 -43.199    -42.285     -0.914
064 071 -45.811    -44.867     -0.944
064 072 -50.368    -47.452     -2.915
064 073 -52.361    -50.171     -2.190
064 074 -56.592    -53.118     -3.475
064 075 -58.285    -55.646     -2.639
064 076 -61.842    -59.021     -2.821
064 077 -63.556    -61.932     -1.625
064 078 -66.909    -65.154     -1.754
064 079 -67.875    -67.882      0.007
064 080 -71.041    -70.687     -0.354
064 081 -72.867    -71.970     -0.897
064 082 -75.769    -74.147     -1.621
064 083 -74.516    -73.715     -0.802
064 084 -75.687    -74.355     -1.331
064 085 -74.105    -74.345      0.239
064 086 -75.187    -75.117     -0.070
064 087 -73.791    -75.022      1.230
064 088 -74.795    -76.030      1.236
064 089 -73.470    -74.549      1.079
064 090 -73.914    -73.832     -0.082
064 091 -72.457    -71.274     -1.183
064 092 -72.597    -70.640     -1.957
064 093 -71.024    -69.163     -1.861
064 094 -70.646    -69.107     -1.539
064 095 -68.367    -67.575     -0.792
064 096 -67.639    -66.424     -1.215
064 097 -65.191    -64.552     -0.639
064 098 -63.938    -62.630     -1.308
064 099 -61.192    -60.601     -0.591
064 100 -59.466    -59.245     -0.221
064 101 -55.997    -56.008      0.011
064 102 -54.234    -54.099     -0.135
064 103 -50.737    -50.172     -0.566
064 104 -48.223    -47.170     -1.053
064 105 -43.916    -42.766     -1.150
064 106 -41.310    -40.225     -1.085
064 107 -36.727    -35.760     -0.968
064 108 -33.700    -33.070     -0.630
064 109 -29.069    -28.482     -0.587
064 110 -25.230    -25.796      0.565
064 111 -20.283    -20.604      0.321
064 112 -16.501    -16.126     -0.375
064 113 -11.461    -10.523     -0.937
064 114  -7.330     -6.576     -0.754
064 115  -2.106     -1.575     -0.531
064 116   2.209      2.497     -0.288
064 117   7.390      7.614     -0.224
064 118  11.949     11.729      0.220
064 119  17.693     16.950      0.742
064 120  21.667     21.272      0.395
064 121  27.376     26.583      0.793
064 122  31.744     32.252     -0.508
064 123  37.875     38.384     -0.510
064 124  42.282     42.339     -0.057
064 125  47.643     47.326      0.318
064 126  52.384     51.561      0.823
064 127  59.860     58.424      1.436
064 128  66.125     64.699      1.426
065 075 -51.120    -51.397      0.278
065 076 -55.117    -54.624     -0.493
065 077 -57.047    -56.045     -1.002
065 078 -60.727    -59.691     -1.036
065 079 -62.058    -61.049     -1.009
065 080 -65.748    -65.216     -0.532
065 081 -67.775    -66.824     -0.951
065 082 -70.656    -70.230     -0.426
065 083 -69.968    -69.253     -0.715
065 084 -71.493    -71.598      0.106
065 085 -70.387    -69.946     -0.440
065 086 -71.777    -71.995      0.218
065 087 -70.709    -70.345     -0.364
065 088 -71.598    -71.118     -0.480
065 089 -70.754    -69.965     -0.789
065 090 -71.577    -70.450     -1.126
065 091 -70.554    -69.307     -1.248
065 092 -70.948    -69.270     -1.678
065 093 -69.641    -68.150     -1.492
065 094 -69.604    -68.262     -1.342
065 095 -67.578    -66.834     -0.744
065 096 -67.311    -66.543     -0.769
065 097 -65.241    -65.091     -0.150
065 098 -64.283    -63.717     -0.566
065 099 -61.797    -60.798     -0.998
065 100 -60.103    -59.224     -0.879
065 101 -57.208    -56.640     -0.569
065 102 -55.454    -55.169     -0.285
065 103 -52.412    -51.881     -0.530
065 104 -50.206    -48.950     -1.255
065 105 -46.415    -45.137     -1.278
065 106 -44.023    -42.717     -1.306
065 107 -39.316    -38.503     -0.812
065 108 -36.642    -35.914     -0.727
065 109 -32.460    -31.394     -1.066
065 110 -28.946    -28.652     -0.294
065 111 -24.095    -24.040     -0.055
065 112 -20.615    -21.273      0.658
065 113 -15.642    -15.972      0.330
065 114 -12.000    -12.074      0.073
065 115  -7.327     -7.311     -0.017
065 116  -2.710     -3.317      0.608
065 117   2.566      1.607      0.959
065 118   6.233      5.729      0.504
065 119  11.757     10.714      1.042
065 120  15.503     14.959      0.544
065 121  21.076     20.121      0.954
065 122  25.278     24.590      0.688
065 123  31.106     30.153      0.953
065 124  35.534     36.788     -1.253
065 125  41.009     42.388     -1.379
065 126  45.628     46.418     -0.790
065 127  52.713     52.844     -0.131
065 128  58.890     58.744      0.146
065 129  66.650     65.964      0.686
065 130  72.676     71.904      0.771
065 131  80.536     78.902      1.634
065 132  86.882     85.241      1.642
065 133  94.463     92.755      1.708
065 134 100.674     99.222      1.453
065 135 108.300    106.706      1.595
065 136 114.465    113.338      1.127
065 137 121.652    120.764      0.888
065 138 128.150    127.456      0.693
065 139 135.329    134.743      0.586
065 140 142.020    141.522      0.498
065 141 149.307    148.836      0.471
065 142 156.401    155.638      0.763
065 143 163.774    163.011      0.763
065 144 171.341    169.786      1.555
065 145 178.554    177.316      1.239
065 146 186.219    184.067      2.152
065 147 193.682    191.753      1.930
065 148 201.783    198.545      3.238
066 069 -21.871    -31.739      9.867
066 070 -28.123    -34.145      6.022
066 071 -31.459    -35.441      3.982
066 072 -36.659    -38.143      1.485
066 073 -39.299    -39.764      0.465
066 074 -44.060    -43.080     -0.980
066 075 -46.391    -44.891     -1.500
066 076 -50.505    -48.738     -1.767
066 077 -52.622    -50.852     -1.770
066 078 -56.633    -54.069     -2.564
066 079 -57.911    -56.646     -1.265
066 080 -61.827    -59.197     -2.630
066 081 -64.137    -61.146     -2.992
066 082 -67.670    -62.539     -5.130
066 083 -67.022    -65.310     -1.712
066 084 -68.930    -68.261     -0.669
066 085 -68.050    -69.606      1.556
066 086 -69.685    -70.668      0.983
066 087 -68.867    -71.010      2.143
066 088 -70.374    -72.157      1.783
066 089 -69.512    -71.963      2.452
066 090 -70.598    -72.402      1.804
066 091 -69.732    -71.207      1.475
066 092 -70.463    -71.642      1.180
066 093 -69.346    -70.520      1.174
066 094 -69.547    -70.702      1.155
066 095 -68.028    -69.251      1.223
066 096 -67.950    -69.297      1.347
066 097 -66.189    -67.614      1.425
066 098 -65.512    -66.322      0.810
066 099 -63.396    -64.267      0.871
066 100 -62.297    -63.232      0.935
066 101 -59.343    -60.535      1.192
066 102 -58.235    -58.899      0.664
066 103 -55.320    -54.484     -0.836
066 104 -53.356    -52.474     -0.882
066 105 -49.768    -49.212     -0.556
066 106 -47.782    -47.193     -0.590
066 107 -43.897    -43.434     -0.463
066 108 -41.208    -40.606     -0.602
066 109 -37.066    -36.615     -0.451
066 110 -33.888    -33.692     -0.196
066 111 -29.499    -29.254     -0.245
066 112 -26.141    -26.217      0.075
066 113 -21.432    -21.658      0.226
066 114 -17.744    -18.497      0.752
066 115 -13.331    -13.424      0.093
066 116  -8.887     -9.736      0.849
066 117  -3.913     -4.559      0.646
066 118  -0.380     -0.767      0.387
066 119   4.890      4.461      0.429
066 120   8.671      8.465      0.206
066 121  14.016     13.584      0.432
066 122  17.860     17.780      0.081
066 123  23.648     22.854      0.793
066 124  27.843     27.259      0.585
066 125  32.707     32.161      0.546
066 126  37.079     36.836      0.243
066 127  44.289     44.924     -0.635
066 128  50.042     51.131     -1.089
066 129  57.737     58.191     -0.454
066 130  63.629     64.193     -0.563
066 131  71.032     70.981      0.052
066 132  77.229     77.133      0.096
066 133  84.517     84.018      0.499
066 134  90.631     90.254      0.377
066 135  98.016     97.465      0.551
066 136 103.856    104.113     -0.257
066 137 110.976    111.574     -0.598
066 138 117.249    118.065     -0.816
066 139 124.436    124.996     -0.561
066 140 130.875    131.545     -0.670
066 141 137.855    138.776     -0.921
066 142 144.879    145.551     -0.672
066 143 152.018    152.777     -0.759
066 144 159.078    159.643     -0.566
067 078 -49.652    -50.468      0.816
067 079 -51.645    -51.861      0.216
067 080 -55.429    -55.958      0.529
067 081 -58.074    -58.764      0.690
067 082 -61.793    -61.837      0.044
067 083 -61.412    -61.782      0.370
067 084 -63.863    -64.738      0.874
067 085 -63.365    -63.327     -0.038
067 086 -65.424    -65.852      0.429
067 087 -64.819    -64.581     -0.238
067 088 -66.594    -66.828      0.234
067 089 -66.021    -66.019     -0.002
067 090 -67.321    -67.285     -0.037
067 091 -66.752    -66.476     -0.277
067 092 -67.614    -67.661      0.047
067 093 -66.818    -66.714     -0.105
067 094 -67.354    -67.458      0.104
067 095 -66.030    -66.284      0.253
067 096 -66.321    -66.418      0.097
067 097 -64.955    -65.084      0.129
067 098 -64.589    -64.906      0.318
067 099 -62.812    -63.115      0.303
067 100 -62.117    -61.606     -0.510
067 101 -59.657    -59.487     -0.170
067 102 -58.517    -58.669      0.152
067 103 -55.818    -55.764     -0.054
067 104 -54.312    -53.507     -0.805
067 105 -51.113    -50.656     -0.456
067 106 -49.280    -48.677     -0.603
067 107 -45.926    -45.441     -0.486
067 108 -43.508    -43.151     -0.357
067 109 -39.496    -38.845     -0.650
067 110 -36.639    -36.218     -0.421
067 111 -32.389    -31.575     -0.814
067 112 -29.251    -28.798     -0.453
067 113 -24.773    -24.235     -0.538
067 114 -21.298    -21.406      0.108
067 115 -16.850    -17.097      0.247
067 116 -12.698    -13.492      0.794
067 117  -8.288     -8.953      0.665
067 118  -4.925     -5.040      0.115
067 119   0.189     -0.358      0.547
067 120   3.601      3.760     -0.158
067 121   8.733      8.567      0.166
067 122  12.536     12.717     -0.181
067 123  18.061     17.587      0.473
067 124  21.975     21.860      0.115
067 125  26.777     26.649      0.127
067 126  31.042     31.044     -0.002
067 127  37.986     37.440      0.545
067 128  43.720     44.704     -0.985
067 129  50.937     51.852     -0.915
067 130  56.545     57.303     -0.758
067 131  63.991     64.455     -0.464
067 132  69.705     70.365     -0.660
067 133  76.903     77.253     -0.350
067 134  82.671     83.252     -0.581
067 135  89.738     90.499     -0.761
067 136  95.732     96.907     -1.175
067 137 102.683    104.154     -1.470
067 138 108.602    110.316     -1.714
067 139 115.820    117.225     -1.405
067 140 121.810    123.542     -1.731
067 141 128.547    130.653     -2.106
067 142 135.503    137.264     -1.761
067 143 142.098    144.586     -2.489
